Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,H,L,M
300.016,310.8,1450,47.57,79,0,0,0,0,0,0,0,1,0
297.946,308.8,1429,46.14,141,0,0,0,0,0,0,0,1,0
298.652,310.6,1503,58.73,191,0,0,0,0,0,0,0,1,0
298.212,308.5,1437,45.56,172,0,0,0,0,0,0,0,1,0
297.496,309.6,1413,60.18,185,0,0,0,0,0,0,0,1,0
300.582,311.0,1435,46.13,190,1,0,0,0,0,0,0,0,1
297.508,309.3,1530,35.52,205,0,0,0,0,0,0,0,1,0
300.642,311.0,1540,43.37,104,0,0,0,0,0,0,0,1,0
297.253,308.6,1561,35.72,157,0,0,0,0,0,0,0,1,0
298.22,308.5,1417,44.92,4,0,0,0,0,0,0,0,0,1
297.943,308.4,1433,44.53,35,0,0,0,0,0,0,0,1,0
300.218,309.6,1756,28.97,15,0,0,0,0,0,0,0,0,1
297.283,309.2,1418,59.09,147,0,0,0,0,0,0,0,0,1
297.851,308.8,1565,37.26,16,0,0,0,0,0,0,0,1,0
299.198,310.4,1733,21.57,102,0,0,0,0,0,0,0,1,0
300.189,311.1,1468,49.49,182,0,0,0,0,0,0,0,0,1
300.94,312.2,1636,34.33,80,0,0,0,0,0,0,0,1,0
297.971,308.1,1423,56.41,189,0,0,0,0,0,0,0,1,0
300.597,309.8,1481,32.01,92,0,0,0,0,0,0,0,1,0
300.016,309.8,1411,44.6,63,0,0,0,0,0,0,0,0,1
300.647,311.0,1532,40.82,196,0,0,0,0,0,0,0,1,0
300.926,309.3,1591,31.52,174,0,0,0,0,0,0,1,0,0
297.413,309.7,1717,28.13,95,0,0,0,0,0,0,0,1,0
300.675,311.8,1709,21.17,19,0,0,0,0,0,0,0,1,0
303.149,312.9,1423,47.92,196,0,0,0,0,0,0,0,1,0
300.176,309.4,1382,46.3,134,0,0,0,0,0,0,0,1,0
297.569,309.0,1445,46.22,174,0,0,0,0,0,0,0,1,0
302.144,311.2,1451,42.6,166,0,0,0,0,0,0,0,1,0
298.956,312.0,1615,27.88,112,0,0,0,0,0,0,0,1,0
299.8,309.4,1407,45.12,40,0,0,0,0,0,0,0,1,0
300.479,310.9,1589,30.46,85,0,0,0,0,0,0,0,0,1
298.397,308.4,1423,46.11,24,0,0,0,0,0,0,0,1,0
302.278,310.3,1480,38.25,26,0,0,0,0,0,0,0,1,0
298.439,309.7,1490,56.28,182,0,0,0,0,0,0,0,1,0
299.45,308.9,1494,39.13,39,0,0,0,0,0,0,0,1,0
300.623,310.5,1423,46.44,214,0,0,0,0,0,0,0,1,0
297.419,308.6,1583,31.06,118,0,0,0,0,0,0,0,1,0
299.837,310.9,1663,25.78,153,0,0,0,0,0,0,0,0,1
298.191,309.9,1356,47.93,7,0,0,0,0,0,0,0,1,0
300.306,310.6,1423,50.1,21,0,0,0,0,0,0,0,1,0
301.165,310.7,1457,39.39,70,0,0,0,0,0,0,0,1,0
296.747,308.7,1410,43.01,84,0,0,0,0,0,0,0,1,0
298.842,309.8,1379,61.61,4,0,0,0,0,0,0,0,0,1
298.904,310.0,1434,39.02,119,0,0,0,0,0,0,0,1,0
297.696,308.8,1555,36.9,14,0,0,0,0,0,0,0,1,0
301.034,310.9,1451,45.43,139,0,0,0,0,0,0,0,1,0
297.587,309.0,1468,40.09,93,0,0,0,0,0,0,0,1,0
301.695,310.8,1415,50.87,77,0,0,0,0,0,0,0,1,0
300.195,309.8,1566,35.87,62,0,0,0,0,0,0,0,1,0
300.731,311.1,1847,22.68,172,0,0,0,0,0,0,0,1,0
299.89,309.7,1475,39.73,149,0,0,0,0,0,0,0,1,0
300.614,312.2,1444,55.03,64,0,0,0,0,0,0,0,1,1
302.003,310.5,1350,45.12,205,0,0,0,0,0,0,1,0,0
301.016,310.4,1382,56.35,132,0,0,0,0,0,0,0,1,0
301.494,310.9,1489,42.05,68,0,0,0,0,0,0,0,1,0
297.726,308.6,1694,21.9,186,0,0,0,0,0,0,0,1,0
301.276,310.6,1461,43.2,191,0,0,0,0,0,0,0,1,0
300.382,309.4,1549,37.36,109,0,0,0,0,0,0,1,0,0
299.983,311.6,1674,24.82,101,0,0,0,0,0,0,0,1,0
297.266,310.1,1427,46.5,9,0,0,0,0,0,0,0,1,0
297.443,308.4,1803,22.53,126,0,0,0,0,0,0,0,1,0
300.862,311.3,1536,42.93,190,0,0,0,0,0,0,0,1,0
297.469,308.3,1539,40.42,3,0,0,0,0,0,0,0,1,0
302.497,311.3,1418,51.58,28,0,0,0,0,0,0,0,0,1
298.743,309.6,1860,6.19,179,0,0,0,0,0,0,0,1,0
298.938,310.6,1391,52.6,59,0,0,0,0,0,0,0,1,0
300.55,309.7,1836,24.87,14,0,0,0,0,0,0,0,1,0
300.284,311.3,1455,48.19,7,0,0,0,0,0,0,0,1,0
297.765,308.6,1568,40.33,51,0,0,0,0,0,0,1,0,0
299.94,310.0,1413,42.45,67,0,0,0,0,0,0,0,1,0
303.522,312.6,1436,47.07,181,0,0,0,0,0,0,0,1,0
300.466,310.2,1547,36.98,176,0,0,0,0,0,0,0,1,0
300.49,310.1,1502,43.13,216,1,0,0,0,1,0,0,1,0
297.234,309.0,1230,55.62,42,0,0,0,0,0,0,0,1,0
298.327,308.8,1505,38.43,66,0,0,0,0,0,0,0,1,0
297.496,309.3,1446,46.56,48,0,0,0,0,0,0,0,1,0
299.035,310.6,1958,14.92,98,0,0,0,0,0,0,0,1,0
303.498,311.1,1458,49.09,88,0,0,0,0,0,0,0,1,0
303.718,311.7,1581,32.83,146,0,0,0,0,0,0,1,0,0
301.041,310.4,1419,38.49,54,0,0,0,0,0,0,0,1,0
300.565,309.5,1431,45.48,163,0,0,0,0,0,0,0,1,0
301.957,309.9,1528,43.85,141,0,0,0,0,0,0,0,0,1
299.056,309.5,1762,19.24,160,0,0,0,0,0,0,0,1,0
299.929,310.2,1485,39.92,144,0,0,0,0,0,0,0,1,0
300.277,311.4,1544,42.8,20,1,0,0,0,0,0,0,0,1
297.372,310.2,1446,45.14,51,0,0,0,0,0,0,0,1,0
301.33,312.2,1276,62.21,95,0,0,0,0,0,0,1,0,0
298.917,309.2,1666,33.73,161,0,0,0,0,0,0,0,1,0
301.06,311.1,1438,38.67,79,0,0,0,0,0,0,0,1,0
299.076,308.9,1460,39.89,105,0,0,0,0,0,0,0,1,0
301.248,310.8,1479,52.44,164,0,0,0,0,0,0,0,1,0
299.982,312.0,1618,31.59,118,0,0,0,0,0,0,0,1,0
303.688,312.1,1711,30.71,85,0,0,0,0,0,0,0,1,0
302.562,312.3,1427,45.79,152,0,0,0,0,0,0,0,1,1
300.304,311.7,1421,53.28,181,0,0,0,0,0,0,1,0,0
302.002,310.7,1818,32.75,12,0,0,0,0,0,0,0,1,0
300.366,311.0,1445,46.75,77,0,0,0,0,0,0,0,0,1
298.458,310.3,1429,41.55,148,0,0,0,0,0,0,0,1,0
300.888,308.6,1793,28.91,133,0,0,0,0,0,0,0,0,0
303.345,311.1,1651,30.53,108,0,0,0,0,0,0,0,1,0
299.029,309.9,1457,62.06,136,0,0,0,0,0,0,0,1,0
301.853,311.5,1444,48.65,138,0,0,0,0,0,0,0,0,1
302.171,310.9,1935,26.79,145,0,0,0,0,0,0,0,1,0
300.474,311.1,1409,45.14,4,0,0,0,0,0,0,0,1,0
300.926,310.6,1437,39.22,33,0,0,0,0,0,0,0,0,1
297.73,309.0,1849,20.28,162,0,0,0,0,0,0,0,1,0
298.525,308.9,1457,46.16,128,0,0,0,0,0,0,0,1,0
297.45,308.8,1489,46.96,130,0,0,0,0,0,0,0,1,0
298.021,308.3,1548,37.36,123,0,0,0,0,0,0,0,1,0
300.644,311.7,1420,39.76,52,0,0,0,0,0,0,0,0,1
296.812,308.5,1772,31.92,101,0,0,0,0,0,0,0,1,0
301.403,310.6,1618,44.8,25,0,0,0,0,0,0,0,1,0
297.567,308.0,1484,46.82,4,0,0,0,0,0,0,0,1,0
301.586,311.8,1527,35.59,122,0,0,0,0,0,0,0,0,1
300.663,310.3,1725,29.31,34,0,0,0,0,0,0,0,1,0
301.944,312.1,1295,52.37,183,0,0,0,0,0,0,0,0,1
302.538,311.6,1581,34.89,133,0,0,0,0,0,0,0,0,1
301.872,311.4,1616,35.09,75,0,0,0,0,0,0,0,1,0
299.525,309.5,1928,23.27,202,1,0,0,0,0,0,0,1,0
298.982,309.5,1447,50.15,103,0,0,0,0,0,0,0,1,0
300.218,309.7,1509,45.01,63,0,0,0,0,0,0,1,0,0
302.355,310.1,1435,46.14,213,1,0,0,0,0,0,0,1,0
300.557,311.7,1458,51.11,181,0,0,0,0,0,0,0,1,0
300.441,310.3,1487,36.72,177,0,0,0,0,0,0,0,1,0
297.587,308.6,1690,41.45,32,0,0,0,0,0,0,0,1,0
303.651,311.9,1721,25.88,156,0,0,0,0,0,0,0,1,0
301.996,310.3,1732,20.11,168,0,0,0,0,0,0,0,1,0
301.267,310.4,1418,40.73,6,0,0,0,0,0,0,1,0,0
300.749,309.7,1535,49.63,163,0,0,0,0,0,0,0,1,0
299.161,310.5,1415,45.87,176,0,0,0,0,0,0,0,1,0
300.4,309.7,1457,45.46,70,0,0,0,0,0,0,0,1,0
299.36,309.1,1571,41.61,82,0,1,0,0,0,0,1,0,0
300.452,311.5,1438,49.45,5,0,0,0,0,0,0,0,1,0
297.101,308.1,1458,48.74,146,0,0,0,0,0,0,0,1,0
297.707,308.7,1432,44.51,79,0,0,0,0,0,0,0,1,0
298.403,308.7,1729,27.9,11,0,0,0,0,0,0,0,0,1
296.717,308.0,1751,27.14,175,0,0,0,0,0,0,0,1,0
297.163,309.8,1779,23.52,132,0,0,0,0,0,0,0,1,0
297.249,308.7,1430,37.37,66,0,0,0,0,0,0,0,1,0
297.182,308.4,1437,43.64,144,0,0,0,0,0,0,0,0,1
300.62,310.9,1545,38.84,193,0,0,0,0,0,0,0,0,1
299.983,311.6,1522,38.9,87,0,0,0,0,0,0,0,1,0
299.173,308.7,1435,52.92,39,0,0,0,0,0,0,0,1,0
301.423,311.1,1707,28.76,15,0,0,0,0,0,0,0,0,1
302.179,310.9,1467,48.33,92,0,0,0,0,0,0,0,1,0
301.622,310.4,1452,49.99,192,0,0,0,0,0,0,0,1,0
300.866,310.8,1372,42.45,134,0,0,0,0,0,0,0,1,0
301.727,310.6,1549,41.65,169,0,0,0,0,0,0,0,0,1
301.958,311.1,1615,38.86,29,0,0,0,0,0,0,0,1,0
297.361,308.7,1630,33.88,127,0,0,0,0,0,0,0,1,0
299.398,309.3,1465,34.93,39,0,0,0,0,0,0,0,1,0
298.69,308.6,1708,57.32,118,0,0,0,0,0,0,0,0,1
299.801,311.4,1635,37.1,106,0,0,0,0,0,0,0,1,0
298.234,308.8,1494,38.16,165,0,0,0,0,0,0,0,1,0
297.461,308.2,1677,27.89,120,0,0,0,0,0,0,0,1,0
297.037,308.7,1343,57.52,113,0,0,0,0,0,0,0,1,0
300.02,309.1,1676,21.95,59,0,0,0,0,0,0,0,1,0
299.582,311.6,1366,51.4,143,0,0,0,0,0,0,0,1,0
299.872,309.5,1533,36.84,134,0,0,0,0,0,0,0,1,0
300.209,311.9,1548,32.9,24,0,0,0,0,0,0,0,1,0
298.844,309.1,1578,35.49,179,0,0,0,0,0,0,0,1,0
302.203,311.2,1541,32.39,61,0,0,0,0,0,0,0,1,0
301.526,311.7,2330,6.52,20,1,1,0,0,0,0,0,1,0
300.626,310.7,1326,50.12,71,1,0,0,0,0,0,0,1,0
301.036,310.9,1487,39.66,150,0,0,0,0,0,0,0,1,0
297.348,308.8,1430,39.74,20,0,0,0,0,0,0,0,1,0
299.72,310.7,1513,49.04,197,0,0,0,0,0,0,0,1,0
303.72,311.8,1278,59.73,91,0,0,0,0,0,0,0,0,1
301.812,310.4,1443,40.31,153,0,0,0,0,0,0,0,0,1
297.538,309.0,1467,44.86,4,0,0,0,0,0,0,0,0,1
300.362,311.8,1466,48.21,38,0,0,0,0,0,0,0,1,0
298.106,308.8,1395,53.53,72,0,0,0,0,0,0,0,1,0
298.75,310.1,1438,50.23,104,0,0,0,0,0,0,0,0,1
298.457,308.6,1413,39.32,136,0,0,0,0,0,0,0,1,0
299.223,310.5,1444,50.94,151,0,0,0,0,0,0,0,1,0
300.223,310.9,1366,48.23,29,1,0,0,0,0,0,0,1,0
300.849,311.0,1422,46.02,134,0,0,0,0,0,0,0,1,0
299.157,309.8,1878,21.67,131,0,0,0,0,0,0,0,1,0
297.64,308.0,1416,42.24,2,0,0,0,0,0,0,0,1,0
297.365,308.7,1338,51.02,38,0,0,0,0,0,0,0,1,0
302.168,311.5,1480,39.47,85,0,0,0,0,0,0,1,0,0
299.88,311.0,1434,44.64,189,0,0,0,0,0,0,0,1,0
297.85,308.9,1490,46.42,5,0,0,0,0,0,0,0,1,0
300.406,311.9,1503,36.96,169,0,0,0,0,0,0,0,0,0
299.209,309.4,1429,42.79,167,0,0,0,0,0,0,0,1,0
299.984,310.9,1544,37.61,41,0,0,0,0,0,0,0,1,0
298.747,310.6,1505,37.56,141,0,0,0,0,0,0,0,1,0
298.255,308.3,1378,49.34,98,0,0,0,0,0,0,0,1,0
299.019,309.4,1573,36.17,38,0,0,0,0,0,0,0,1,0
297.943,308.3,1300,50.49,43,0,0,0,0,0,0,0,1,0
298.715,309.2,1404,48.99,69,0,0,0,0,0,0,0,1,0
301.892,310.4,1685,26.64,196,0,0,0,0,0,0,0,0,1
300.463,309.7,1500,39.27,79,0,0,0,0,0,0,0,1,0
302.917,311.2,1431,42.84,217,0,0,0,0,0,0,0,0,1
301.851,311.0,1481,44.65,34,0,0,0,0,0,0,0,1,0
301.463,310.7,1425,39.78,18,0,0,0,0,0,0,0,1,0
300.477,311.7,1454,43.24,199,0,0,0,0,0,0,0,1,0
299.44,308.6,1537,42.12,157,0,0,0,0,0,0,0,1,0
300.065,310.6,1426,44.27,79,0,0,0,0,0,0,0,1,0
299.009,308.8,1426,46.17,74,0,0,0,0,0,0,0,1,0
300.143,310.4,1480,39.5,3,0,0,0,0,0,0,0,0,1
300.788,311.5,1425,49.38,5,0,0,0,0,0,0,0,1,0
300.524,309.6,1724,22.35,78,0,0,0,0,0,0,0,1,0
300.004,311.6,1668,35.06,89,0,0,0,0,0,0,0,1,0
303.028,311.7,1706,28.14,165,0,0,0,0,0,1,0,1,0
301.523,310.6,1731,32.24,130,0,0,0,0,0,0,0,1,0
297.526,308.6,1718,26.15,98,0,0,0,0,0,0,0,1,0
301.055,311.2,1394,44.88,6,0,0,0,0,0,0,0,1,0
300.326,310.5,1652,39.19,12,0,0,0,0,0,0,0,1,0
297.209,308.4,1599,30.37,94,0,0,0,0,0,0,0,1,0
299.306,309.7,1553,32.56,188,0,0,0,0,0,0,0,1,0
297.302,308.6,1458,49.7,66,0,0,0,0,0,0,0,1,0
299.478,309.4,1432,37.54,216,0,0,0,0,0,0,0,1,0
300.76,311.1,1562,37.97,78,0,0,0,0,0,0,0,1,0
298.796,309.9,1441,35.78,12,0,0,0,0,0,0,0,1,0
297.397,307.8,1442,47.9,21,0,0,0,0,0,0,0,1,0
301.442,311.0,1598,37.67,193,0,0,0,0,0,0,0,0,1
297.892,308.9,1738,28.75,119,0,0,0,0,0,0,0,1,0
301.05,311.6,1432,49.72,56,0,0,0,0,0,0,0,1,0
299.023,308.9,1452,42.95,72,0,0,0,0,0,0,0,1,0
298.885,310.0,1435,38.21,192,1,0,0,0,0,0,0,1,0
301.546,311.1,1408,44.65,51,0,0,0,0,0,0,0,1,0
299.692,310.8,1417,45.58,60,1,0,0,0,0,0,0,0,1
299.319,308.7,1482,38.66,38,0,0,0,0,0,0,0,1,0
300.399,310.9,1432,45.49,141,0,0,0,0,0,0,0,1,0
300.505,310.8,1558,32.08,70,0,0,0,0,0,0,0,0,1
302.128,311.0,1747,9.32,129,0,0,0,0,0,0,0,0,1
300.629,310.5,1625,35.5,204,0,0,0,0,0,0,0,1,0
300.75,310.7,1482,47.25,3,0,0,0,0,0,0,0,1,0
301.308,310.5,1620,35.57,42,0,0,0,0,0,0,0,1,0
300.351,312.0,1503,47.86,205,1,0,0,0,0,0,0,0,1
300.918,310.4,1785,35.27,182,0,0,0,0,0,0,0,0,1
297.61,308.7,1633,29.81,82,0,0,0,0,0,0,0,0,1
299.882,309.8,1658,30.92,184,0,0,0,0,0,0,0,0,1
297.649,308.8,1450,47.26,195,0,0,0,0,0,0,0,1,0
299.542,309.9,1497,38.43,8,0,0,0,0,0,0,0,1,0
302.428,311.6,1713,13.75,63,0,0,0,0,0,0,0,1,0
300.432,311.9,1771,26.64,35,0,0,0,0,0,0,0,1,0
300.595,310.8,1417,42.08,68,0,0,0,0,0,0,0,0,1
299.51,308.9,1682,33.71,128,0,0,0,0,0,0,0,1,0
297.225,308.7,1844,8.05,152,0,0,0,0,0,0,0,1,0
302.286,311.3,1437,40.36,150,0,0,0,0,0,0,0,0,1
297.701,308.0,1435,41.05,83,0,0,0,0,0,0,0,1,0
302.474,311.7,1435,48.01,205,0,0,0,0,0,0,0,0,1
298.44,308.5,1529,44.96,224,0,0,0,0,0,0,1,0,0
299.017,309.0,1417,46.59,22,0,0,0,0,0,0,0,1,0
300.175,311.7,1777,26.38,20,0,0,0,0,0,0,0,1,0
300.648,308.2,1520,35.74,138,0,0,0,0,0,0,0,1,0
300.883,312.5,1490,35.18,63,0,0,0,0,0,0,0,1,0
303.596,311.5,1391,46.73,25,0,0,0,0,0,0,0,1,0
300.809,309.8,1406,46.3,4,0,0,0,0,0,0,0,1,0
297.384,308.8,1715,31.48,179,0,0,0,0,0,0,0,1,0
300.09,309.7,1423,43.85,124,0,0,0,0,0,0,0,0,1
297.597,308.6,1491,42.87,8,0,0,0,0,0,1,0,1,0
304.248,312.5,1434,52.18,96,0,0,0,0,0,0,0,0,1
300.027,309.3,1384,57.85,162,0,0,0,0,0,0,0,1,0
297.19,309.2,1434,48.8,64,0,0,0,0,0,0,0,0,1
300.425,311.9,1565,30.9,192,0,0,0,0,0,0,0,0,1
301.338,311.1,1354,53.53,5,0,0,0,0,0,0,0,1,0
300.185,309.1,1407,50.93,61,0,0,0,0,0,0,0,1,0
299.037,309.9,1437,48.11,1,0,0,0,0,0,0,0,1,0
297.509,307.5,1458,42.35,105,0,0,0,0,0,0,0,1,0
301.922,310.4,1540,31.51,198,0,0,0,0,0,0,0,1,0
299.002,309.8,1258,59.48,35,0,0,0,0,0,0,0,0,1
299.419,311.3,2302,19.25,146,0,0,0,0,0,0,0,1,0
298.953,308.2,1852,18.37,97,0,0,0,0,0,0,0,0,1
302.853,312.4,1431,41.33,191,0,0,0,0,0,0,1,0,0
299.993,311.7,1884,24.08,105,0,0,0,0,0,0,0,1,0
299.183,312.1,1398,46.94,175,0,0,0,0,0,0,0,1,0
300.307,309.0,1462,39.59,210,0,0,0,0,0,0,0,1,0
301.768,310.6,1642,30.57,80,0,0,0,0,0,0,0,1,0
299.507,311.7,1569,32.41,72,0,0,0,0,0,0,0,1,0
298.906,310.2,1436,38.2,93,0,0,0,0,0,0,0,1,0
298.05,308.0,1406,41.91,2,0,0,0,0,0,0,0,0,1
299.053,308.5,1411,50.94,135,0,0,0,0,0,0,0,1,0
297.945,308.8,1716,24.31,120,0,0,0,0,0,0,0,1,0
299.339,309.5,1422,38.69,182,0,0,0,0,0,0,0,1,0
297.311,308.6,1472,45.81,137,0,0,0,0,0,0,0,1,0
303.334,313.0,1367,52.73,150,0,0,0,0,0,0,0,1,0
297.457,307.8,1474,38.86,110,0,0,0,0,0,0,0,1,0
303.416,311.7,1446,49.15,27,0,0,0,0,0,0,0,0,1
297.57,308.9,1426,46.08,178,0,0,0,0,0,0,0,0,1
299.765,310.1,1366,63.25,173,1,0,0,0,0,0,0,1,0
302.188,311.5,1626,29.5,139,0,0,0,0,0,0,0,1,0
297.286,306.0,1459,47.75,7,0,0,0,0,0,0,0,1,0
302.105,310.9,1594,33.46,145,0,0,0,0,0,0,0,1,0
298.961,308.7,1433,47.98,45,0,0,0,0,0,0,0,1,0
297.4,308.3,1453,50.7,101,0,0,0,0,0,0,0,1,0
298.852,308.9,1480,43.3,127,0,0,0,0,0,0,0,1,0
300.721,310.7,1429,36.31,166,0,0,0,0,0,0,0,0,0
303.592,311.7,1343,44.71,76,0,0,0,0,0,0,0,1,0
300.721,310.8,1388,57.82,81,0,0,0,0,0,0,0,1,0
301.088,310.7,1430,45.78,204,0,0,0,0,0,0,0,1,0
299.904,309.8,1639,33.11,188,1,0,0,0,0,0,0,1,0
299.272,308.8,1356,54.3,103,0,0,0,0,0,0,0,1,0
300.147,311.3,1555,38.72,113,0,0,0,0,0,0,0,1,0
299.07,309.7,1457,39.48,130,0,0,0,0,0,0,0,1,0
297.775,310.2,1853,29.36,18,0,0,0,0,0,0,0,1,0
302.002,310.9,1436,49.05,68,0,0,0,0,0,0,0,0,1
301.383,310.9,1483,35.72,129,0,0,0,0,0,0,0,0,1
298.115,309.9,1400,45.27,113,0,0,0,0,0,0,1,0,0
301.967,310.6,1654,33.3,96,0,0,0,0,0,0,0,1,0
300.813,310.4,1405,45.71,147,0,0,0,0,0,0,0,1,0
300.428,309.8,1314,49.48,31,0,0,0,0,0,0,0,0,1
297.556,308.9,1475,52.52,74,0,0,0,0,0,0,0,1,0
302.367,310.8,2217,13.01,151,0,0,0,0,0,0,0,1,0
297.131,308.9,1432,47.53,65,0,0,0,0,0,0,0,1,0
297.632,309.8,1449,39.46,97,0,0,0,0,0,0,1,0,0
300.826,311.2,1415,46.17,28,0,0,0,0,0,0,0,0,1
301.24,310.9,1448,44.23,147,0,0,0,0,0,0,0,1,0
302.438,311.2,1651,25.83,137,0,0,0,0,0,0,0,1,0
300.309,311.1,1361,63.71,197,0,0,0,0,0,0,0,0,1
301.636,311.1,1445,42.94,131,0,0,0,0,0,0,0,1,0
297.275,308.5,1330,49.31,37,0,0,0,0,0,0,0,0,1
298.034,308.4,1560,31.79,213,0,0,0,0,0,0,0,1,0
301.665,311.0,1442,58.5,33,0,0,0,0,0,0,0,0,1
298.424,308.7,1442,54.76,129,0,0,0,0,0,0,0,1,0
299.439,308.5,1565,45.31,204,0,0,0,0,0,0,0,1,0
298.119,308.3,1531,37.29,9,0,0,0,0,0,0,0,1,0
299.273,310.9,1420,47.41,15,0,0,0,0,0,0,0,1,0
300.519,309.4,1549,40.72,83,0,0,0,0,0,0,0,1,0
301.088,311.0,1445,45.03,78,0,0,0,0,0,0,0,0,1
297.278,308.0,1350,53.21,102,0,0,0,0,0,0,0,1,0
300.71,311.4,1564,37.54,223,0,1,0,0,0,0,0,1,0
302.93,312.3,1374,33.23,155,0,0,0,0,0,0,0,0,1
300.648,311.5,1509,41.02,89,0,0,0,0,0,0,0,1,0
301.153,310.0,1458,38.68,206,0,0,0,0,0,0,0,0,0
301.772,310.7,1389,47.76,164,0,0,0,0,0,0,0,1,0
300.638,311.9,1668,35.47,123,0,0,0,0,0,0,0,1,0
297.336,308.1,1671,43.82,96,0,0,0,0,0,0,0,1,1
301.025,310.4,1450,49.71,45,0,0,0,0,0,0,0,0,1
297.524,308.4,1567,38.79,22,0,0,0,0,0,0,0,1,0
300.521,311.0,1659,28.02,104,0,0,0,0,0,0,0,1,0
300.757,311.8,1415,50.76,3,0,0,0,0,0,0,0,0,1
301.459,309.5,1422,45.97,141,0,0,0,0,0,0,0,0,1
301.741,310.8,1740,17.02,159,0,0,0,0,0,0,0,1,0
298.232,308.6,1460,46.22,120,0,0,0,0,0,0,0,1,0
297.892,308.8,1437,47.43,122,0,0,0,0,0,0,0,1,0
297.588,308.0,1417,50.85,150,0,0,0,0,0,0,0,1,0
301.209,310.4,1456,47.67,176,0,0,0,0,0,0,0,1,0
299.275,309.6,1437,46.75,171,0,0,0,0,0,0,0,1,0
298.54,309.5,1369,46.42,205,0,0,0,0,0,0,0,0,1
300.81,312.0,1787,23.31,154,0,0,0,0,0,0,0,1,0
300.204,311.0,1459,43.59,187,0,0,0,0,0,0,0,1,0
303.596,312.3,1300,64.88,67,0,0,0,0,0,0,0,1,0
300.926,310.8,1513,39.66,53,0,0,0,0,0,0,0,1,0
300.735,310.3,1542,36.55,71,0,0,0,0,0,0,0,1,0
299.283,310.0,1833,26.03,158,0,0,0,0,0,0,0,0,1
298.656,309.7,1253,59.05,133,0,0,0,0,0,0,1,0,0
297.326,308.6,1505,36.67,173,0,0,0,0,0,0,0,0,1
300.746,310.8,1569,38.77,4,0,0,0,0,0,0,0,1,0
298.778,310.6,1546,35.0,93,0,0,0,0,0,0,0,1,0
300.675,311.2,1391,46.05,128,0,0,0,0,0,0,0,0,0
301.035,310.4,1455,48.56,9,0,0,0,0,0,0,0,1,0
301.048,311.6,1480,42.48,181,0,0,0,0,0,0,0,1,0
297.057,308.7,1442,50.99,73,0,0,0,0,0,0,0,1,0
300.702,310.6,1695,51.71,62,0,0,0,0,0,0,0,1,0
298.218,309.5,1453,38.44,181,0,0,0,0,0,0,0,1,0
300.378,310.3,1554,44.42,204,0,0,0,0,0,0,0,0,1
300.562,308.6,1824,18.99,170,0,0,0,0,0,0,0,0,1
301.445,310.6,1531,47.48,29,0,0,0,0,0,0,0,1,0
298.921,310.9,1745,35.34,161,0,0,0,0,0,0,0,1,0
300.779,310.1,1543,38.56,8,0,0,0,0,0,0,0,1,0
300.43,309.9,1438,44.87,60,0,0,0,0,0,0,0,1,0
301.333,310.8,1320,70.13,40,0,0,0,0,0,0,0,1,0
301.584,310.9,1468,43.76,17,0,0,0,0,0,0,0,0,1
300.869,310.9,1480,37.67,140,0,0,0,0,0,0,0,0,1
299.304,309.6,1481,39.58,129,0,0,0,0,0,0,0,1,0
297.866,308.7,1436,46.05,49,0,0,0,0,0,0,0,1,0
300.293,311.0,1906,28.08,21,0,0,0,0,0,0,0,1,0
300.285,311.4,1448,47.99,108,0,0,0,0,0,0,1,0,0
297.492,308.3,1505,37.04,118,0,0,0,0,0,0,0,1,0
301.609,311.1,1416,48.72,167,0,0,0,0,0,0,0,1,0
297.754,307.7,1689,39.3,104,0,0,0,0,0,0,0,1,0
301.059,310.1,1431,49.84,58,0,0,0,0,0,0,0,1,0
299.98,311.2,1795,22.97,155,0,0,0,0,0,0,0,1,0
298.645,309.5,1271,65.31,119,0,0,0,0,0,0,0,1,0
297.383,307.7,1434,46.31,122,0,0,0,0,0,0,0,1,0
301.51,311.6,1460,46.24,35,0,0,0,0,0,0,0,0,1
301.918,311.2,1482,46.98,11,0,0,0,0,0,0,0,1,0
300.903,311.5,1547,31.38,42,0,0,0,0,0,0,1,0,0
302.83,310.5,1424,46.14,152,0,0,0,0,0,0,0,1,0
299.778,309.9,1364,47.75,78,0,0,1,0,0,0,0,1,0
297.674,308.1,1428,41.91,27,0,0,0,0,0,0,0,0,1
301.876,310.5,1660,32.28,82,0,0,0,0,0,0,0,0,1
297.674,308.5,1440,53.78,191,0,0,0,0,0,0,0,1,0
300.082,310.2,1904,29.38,73,0,0,0,0,0,0,0,0,1
300.274,310.7,1755,29.73,142,0,0,0,0,0,0,0,1,0
301.646,311.6,1412,42.69,132,0,0,0,0,0,0,0,1,0
301.414,308.8,1411,49.98,186,0,0,0,0,0,0,0,1,0
300.09,310.0,1379,41.56,105,0,0,0,0,0,0,0,0,1
298.892,310.2,1573,35.34,162,0,0,0,0,0,0,0,1,0
297.514,308.3,1858,25.07,177,0,0,0,0,0,0,0,0,1
297.855,308.6,1465,43.6,133,0,0,0,0,0,0,0,1,0
297.392,308.4,1555,41.26,56,0,0,0,0,0,0,0,0,1
298.964,310.1,2149,17.91,204,1,1,0,0,0,0,1,0,0
297.335,308.1,1497,41.7,47,0,0,0,0,0,0,0,1,0
